card_code,name,class,card_type,sub_type,cost,attack,hp,effect
BP11-001,開拓のロデオガイ・ロキサス,エルフ,フォロワー,荒野・エルフ族・狩人,4,4,4,"【進化】【コスト1】：これは進化する。
自分のターンごとに3回、自分がアミュレットをプレイしたとき、自分のPPを1回復する。
【起動】場のアミュレット3つを【アクト】：1枚引く。"
BP11-002,開拓のロデオガイ・ロキサス,エルフ,フォロワー・エボルヴ,荒野・エルフ族・狩人,-,5,5,"自分のターンごとに1回、自分の乗物・カードが場を離れたとき、『従順な駿馬』『機動二輪車』『魔導装甲車』1枚ずつEXエリアに置く。自分のリーダーは【体力】+2する。
【起動】場のアミュレット3つを消滅：下記から1つチョイスする。【1】相手の場のフォロワー1体を選ぶ。それを破壊する。【2】自分の場の他のフォロワー1体を選ぶ。それは【攻撃力】+3/【体力】+3する。"
BP11-003,優美な猫姉妹・シャム＆シャマ,エルフ,フォロワー,狩人・獣,1,1,1,"【疾走】
【攻撃時】【コンボ_3】これは【攻撃力】+1/【体力】+1する。
【ファンファーレ】相手の場のフォロワー1体を選ぶ。【コンボ_5】それに3ダメージ。"
BP11-004,地を裂く異形,エルフ,フォロワー,精霊,6,0,4,"【進化】【コスト1】：これは進化する。
【起動】【コスト2】手札のこれをEXエリアに置く：自分のデッキの上1枚をEXエリアに置く。
【起動】EXエリアの他のカード2枚を消滅：自分のEXエリアのこれは【攻撃力】+2する。1枚引く。この能力は1ターンに1回使える。"
BP11-005,地を裂く異形,エルフ,フォロワー・エボルヴ,精霊,-,0,6,"【疾走】
【進化時】相手の場のフォロワー1体を選ぶ。それに「これの攻撃力」と同じダメージ。"
BP11-006,ギガントパスチャー,エルフ,フォロワー,荒野・植物族,6,5,6,【ファンファーレ】『機動二輪車』『魔導装甲車』1枚ずつEXエリアに置く。相手のリーダーすべてと相手の場のフォロワーすべてに「自分のEXエリアの乗物・カードの枚数」と同じダメージ。
BP11-007,妖精の開花,エルフ,スペル,妖精,2,-,-,"これをプレイする際、追加コストとして場の妖精・トークン4体を墓場に置く。（追加コストを支払わなければプレイできない）
自分のデッキから『フェアリープリンセス・アリア』1枚を探し、場に出す。"
BP11-008,ヴァーミンハンター,エルフ,フォロワー,荒野・狩人,3,3,3,"【進化】【コスト1】：これは進化する。
自分のターン中、自分のEXエリアに乗物・カードが置かれたとき、相手の場のフォロワー1体を選ぶ。それに3ダメージ。"
BP11-009,ヴァーミンハンター,エルフ,フォロワー・エボルヴ,荒野・狩人,-,4,4,"自分のターン中、自分のEXエリアに乗物・カードが置かれたとき、相手の場のフォロワー1体を選ぶ。それに3ダメージ。
【進化時】『従順な駿馬』1枚をEXエリアに置く。
―――――――――――――――
『従順な駿馬』【ニュートラル】荒野・乗物・獣・アミュレット【コスト1】【起動】これを墓場に置く：自分の場のフォロワー1体を選ぶ。それが荒野・フォロワーなら、それは【攻撃力】+1/【体力】+1する。"
BP11-010,ストリングマイスター,エルフ,フォロワー,人形,1,1,1,"自分のターンごとに1回、自分の場に『操り人形』が出たとき、『操り人形』2枚をEXエリアに置く。
【起動】【コスト4】：これは【攻撃力】+2/【体力】+2する。『操り人形』1体を場に出す。
―――――――――――――――
『操り人形』【ニュートラル】人形・フォロワー【コスト1】【攻撃力】1/【体力】1【突進】"
BP11-011,茨の侵食,エルフ,スペル,植物族,2,-,-,自分の場の妖精・トークンを好きな枚数選ぶ。このターン、それは「【起動】これを【アクト】：相手の場のフォロワー1体を選ぶ。それに3ダメージ。それのリーダーに1ダメージ」を持つ。
BP11-012,物見のエルフ,エルフ,フォロワー,エルフ族,3,3,3,"【進化】【コスト1】：これは進化する。
【ファンファーレ】自分のデッキの上1枚を見る。それをデッキの下に置いてよい。『フェアリー』2枚をEXエリアに置く。
―――――――――――――――
『フェアリー』【エルフ】妖精・フォロワー【コスト1】【攻撃力】1/【体力】1"
BP11-013,物見のエルフ,エルフ,フォロワー・エボルヴ,エルフ族,-,4,4,【進化時】『フェアリー』2体を場に出す。
BP11-014,サボテンカウボーイ,エルフ,フォロワー,荒野・植物族,1,1,1,"【ファンファーレ】『従順な駿馬』1枚をEXエリアに置く。
【ラストワード】相手の場のフォロワー1体を選ぶ。自分の場や自分のEXエリアの乗物・カードが3枚以上なら、それに3ダメージ。
―――――――――――――――
『従順な駿馬』【ニュートラル】荒野・乗物・獣・アミュレット【コスト1】【起動】これを墓場に置く：自分の場のフォロワー1体を選ぶ。それが荒野・フォロワーなら、それは【攻撃力】+1/【体力】+1する。"
BP11-015,大自然の守護者,エルフ,フォロワー,狩人・獣,4,4,5,"【守護】
【ファンファーレ】自分のデッキから【守護】を持つフォロワー1枚を探し、手札に加える。
【ファンファーレ】【コスト5】：自分の手札の【守護】を持つフォロワー1枚を場に出してよい。"
BP11-016,蜂の襲来,エルフ,スペル,虫族,2,-,-,相手の場のフォロワー1体を選ぶ。それに3ダメージ。【コンボ_3】代わりに5ダメージ。
BP11-017,廃品の選別,エルフ,スペル,人形,2,-,-,"自分の墓場の人形・カード1枚を選ぶ。それを手札に加える。『操り人形』1枚をEXエリアに置く。
―――――――――――――――
『操り人形』【ニュートラル】人形・フォロワー【コスト1】【攻撃力】1/【体力】1【突進】"
BP11-018,カースドクイーン・ナハト・ナハト,ロイヤル,フォロワー,荒野・指揮官,4,3,5,"【ファンファーレ】自分のデッキから元のコスト1の【ロイヤル】カード1枚を探し、EXエリアに置く。
【起動】【コスト0】：相手の場のフォロワー1体を選ぶ。それをアクトする。次のそれのプレイヤーのターン終了時まで、それを【箱詰め】状態にする。この能力は1ターンに1回使える。（【箱詰め】状態のフォロワーは、能力すべてを失い、スタートフェイズにスタンドしない）"
BP11-019,ファントムデュオ・バニー＆バロン,ロイヤル,フォロワー,荒野・盗賊,3,3,3,【進化】【コスト1】：これは進化する。
BP11-020,ファントムデュオ・バニー＆バロン,ロイヤル,フォロワー・エボルヴ,荒野・盗賊,-,4,4,【進化時】下記から1つチョイスする。【1】『魔導四輪車・V』1つを場に出す。【2】自分のデッキから『デスペラードショット』1枚を探し、手札に加える。
BP11-021,リジェネレーター・ラインハルト,ロイヤル,フォロワー,指揮官,3,3,4,"【進化】【コスト2】：これは進化する。
【ファンファーレ】自分のエボルヴデッキの表向きのエボルヴフォロワーが3枚以上なら、これは進化する。"
BP11-022,リジェネレーター・ラインハルト,ロイヤル,フォロワー・エボルヴ,指揮官,-,4,5,"【指定攻撃】
自分のエンドフェイズが来たとき、これと自分のリーダーは【体力】+2する。"
BP11-023,ラディカルガンスリンガー,ロイヤル,フォロワー,荒野・兵士,1,0,1,"【ファンファーレ】『従順な駿馬』1つを場に出す。
【起動】これを【アクト】場の乗物・カード2枚を【アクト】：相手のリーダー1人か相手の場のフォロワー1体を選ぶ。それに2ダメージ。
―――――――――――――――
『従順な駿馬』【ニュートラル】荒野・乗物・獣・アミュレット【コスト1】【起動】これを墓場に置く：自分の場のフォロワー1体を選ぶ。それが荒野・フォロワーなら、それは【攻撃力】+1/【体力】+1する。"
BP11-024,タイラントオーダー,ロイヤル,スペル,荒野・指揮官,1,-,-,相手の場の【箱詰め】状態のフォロワー1体まで選ぶ。それを破壊する。自分のデッキから荒野・フォロワー1枚を探し、手札に加える。
BP11-025,フリングソルジャー,ロイヤル,フォロワー,兵士,6,3,3,"【進化】【コスト1】：これは進化する。
【ファンファーレ】相手の場のカード1枚を選ぶ。それを破壊する。"
BP11-026,フリングソルジャー,ロイヤル,フォロワー・エボルヴ,兵士,-,4,4,"【指定攻撃】
【進化時】相手のリーダーすべてに3ダメージ。"
BP11-027,アウトローガンナー,ロイヤル,フォロワー,荒野・兵士・盗賊,2,2,2,"【ファンファーレ】『機動二輪車』1つを場に出す。
【ラストワード】相手のリーダーすべてに2ダメージ。
―――――――――――――――
『機動二輪車』【ニュートラル】荒野・乗物・アミュレット【コスト1】【起動】これを墓場に置く：自分の場のフォロワー1体を選ぶ。それは【突進】を持つ。それが荒野・フォロワーなら、それは【攻撃力】+1する。"
BP11-028,デスペラードショット,ロイヤル,スペル,荒野・盗賊,2,-,-,相手の場のフォロワー1体を選ぶ。それに4ダメージ。自分の場に『ファントムデュオ・バニー＆バロン』と『魔導四輪車・V』があるなら、代わりに6ダメージ。それのリーダーに2ダメージ。
BP11-029,シノビタヌキ,ロイヤル,フォロワー,兵士・忍者・獣,1,1,1,【進化】【コスト1】：これは進化する。
BP11-030,シノビタヌキ,ロイヤル,フォロワー・エボルヴ,兵士・忍者・獣,-,2,2,【威圧】
BP11-031,ナハトの私兵,ロイヤル,フォロワー,荒野・兵士,1,2,2,"これをEXエリアからプレイする際、自分の場に『カースドクイーン・ナハト・ナハト』がいるなら、コストを-1する。
【ファンファーレ】自分の場に『カースドクイーン・ナハト・ナハト』がいるなら、1枚引く。"
BP11-032,前線の教官,ロイヤル,フォロワー,指揮官,2,2,3,"【ファンファーレ】【コストX】：『スティールナイト』X体を場に出す。
【起動】これを【アクト】：このターン、自分の場の【ロイヤル】フォロワーすべては【突進】【指定攻撃】を持つ。
―――――――――――――――
『スティールナイト』【ロイヤル】兵士・フォロワー【コスト2】【攻撃力】2/【体力】2"
BP11-033,盗賊の奇襲,ロイヤル,スペル,盗賊,3,-,-,自分のデッキの上4枚を見る。その中から、元のコスト3以下のフォロワー1枚を場に出してよい。残りを好きな順にデッキの下に置く。それが盗賊・フォロワーなら、それは【攻撃力】+1/【体力】+1して、【突進】を持つ。
BP11-034,劇的な撤退,ロイヤル,スペル,兵士,0,-,-,"これは自分のターン中、プレイできない。
自分の場のフォロワー1体を選ぶ。それをEXエリアに置く。"
BP11-035,ピースキーパー・ヴィンセント,ウィッチ,フォロワー,荒野・魔法使い,5,4,4,"【進化】【コスト1】：これは進化する。この能力はこのターン、これの【攻撃力】や【体力】を+していたなら使える。
【ファンファーレ】自分のデッキから荒野・カード1枚を探し、墓場に置く。"
BP11-036,ピースキーパー・ヴィンセント,ウィッチ,フォロワー・エボルヴ,荒野・魔法使い,-,5,5,【進化時】自分の墓場にあるカードの元のコストの種類数が3種類以上なら、自分のリーダーは【体力】+3する。6種類以上なら、1枚引く。9種類以上なら、相手の場のフォロワーすべてに9ダメージ。12種類以上なら、相手のリーダーすべてに12ダメージ。
BP11-037,アクセルヒーロー・マイザー,ウィッチ,フォロワー,荒野・魔法使い,2,1,1,"自分のターンごとに1回、自分が元のコスト1以下のスペルをプレイしたとき、1枚引く。自分の手札1枚を捨てる。
【ファンファーレ】『従順な駿馬』1つを場に出す。自分のデッキから『ラピッドファイア』1枚を探し、EXエリアに置く。【スペルチェイン_5】このターン、それをプレイする際、コストを-1する。"
BP11-038,マジカルシューター,ウィッチ,フォロワー,荒野・魔法使い,4,3,3,"【進化】【コスト1】：これは進化する。
自分のターン中、自分の場に乗物・カードが出たとき、相手の場のフォロワー1体を選ぶ。それに2ダメージ。1枚引く。自分の手札1枚を捨てる。
【ファンファーレ】『機動二輪車』1つを場に出す。"
BP11-039,マジカルシューター,ウィッチ,フォロワー・エボルヴ,荒野・魔法使い,-,4,4,"自分のターン中、自分の場に乗物・カードが出たとき、相手の場のフォロワー1体を選ぶ。それに2ダメージ。1枚引く。自分の手札1枚を捨てる。
【進化時】自分の墓場にあるカードの元のコストの種類数が6種類以上なら、『魔導装甲車』1つを場に出す。"
BP11-040,無尽の魔像,ウィッチ,フォロワー,禁忌,2,2,2,"【ファンファーレ】自分の墓場のゴーレム・フォロワー1枚を選ぶ。それを手札に加える。
【起動】これを【アクト】：自分の場のゴーレム・フォロワー1体を選ぶ。それは【攻撃力】+1/【体力】+1する。"
BP11-041,ジャッジメントワード,ウィッチ,スペル,荒野・魔法使い,0,-,-,相手の場のフォロワー1体を選ぶ。このターン、それは能力すべてを失う。自分の墓場にあるカードの元のコストの種類数が6種類以上なら、自分のリーダーは【体力】+2する。
BP11-042,アーティストメイジ,ウィッチ,フォロワー,魔法使い,3,1,4,"【進化】【コスト2】：これは進化する。
【突進】【必殺】【ドレイン】
【起動】【土の秘術】：自分の場の他のフォロワー1体を選ぶ。それは【突進】か【必殺】か【ドレイン】を持つ。"
BP11-043,アーティストメイジ,ウィッチ,フォロワー・エボルヴ,魔法使い,-,3,6,"【必殺】【ドレイン】
【進化時】相手の場のフォロワー1体を選ぶ。それをEXエリアに置く。
【起動】【土の秘術】：自分の場の他のフォロワー1体を選ぶ。それは【突進】か【必殺】か【ドレイン】を持つ。"
BP11-044,マーシャルゴーレム,ウィッチ,フォロワー,荒野・ゴーレム・魔法生物,9,5,7,"これを自分の手札から捨てたとき、『魔導装甲車』1枚をEXエリアに置く。
【ファンファーレ】自分の墓場の元のコスト6以下の荒野・フォロワー1枚を選ぶ。それを場に出す。『魔導装甲車』1つを場に出す。
―――――――――――――――
『魔導装甲車』【ニュートラル】荒野・乗物・アミュレット【コスト1】【起動】これを墓場に置く：自分の場のフォロワー1体を選ぶ。それは【守護】を持つ。それが荒野・フォロワーなら、それは【体力】+1する。"
BP11-045,ラピッドファイア,ウィッチ,スペル,荒野・魔法使い,1,-,-,"相手の場のフォロワー1体を選ぶ。それに2ダメージ。自分の墓場の『ラピッドファイア』が3枚以上なら、代わりに3ダメージ。自分の墓場の『ラピッドファイア』が5枚以上なら、それのリーダーに4ダメージ。
----------
『ラピッドファイア』は自分のデッキに6枚まで入れることができる。"
BP11-046,水晶の魔剣士,ウィッチ,フォロワー,魔法使い,3,3,3,"【進化】【コスト1】：これは進化する。
【ファンファーレ】1枚引く。自分の手札1枚を捨てる。"
BP11-047,水晶の魔剣士,ウィッチ,フォロワー・エボルヴ,魔法使い,-,4,4,【進化時】自分の手札の【ウィッチ】スペル1枚をEXエリアに置いてよい。このターン、それをプレイする際、コストを-3する。
BP11-048,レヴィールの保安官補,ウィッチ,フォロワー,荒野・魔法使い,2,1,2,"自分のターンごとに1回、自分の場に乗物・カードが出たとき、1枚引く。自分の手札1枚を捨てる。
【ファンファーレ】『従順な駿馬』1つを場に出す。
―――――――――――――――
『従順な駿馬』【ニュートラル】荒野・乗物・獣・アミュレット【コスト1】【起動】これを墓場に置く：自分の場のフォロワー1体を選ぶ。それが荒野・フォロワーなら、それは【攻撃力】+1/【体力】+1する。"
BP11-049,ミラーウィッチ,ウィッチ,フォロワー,魔法使い,3,2,3,"【疾走】
相手のターン中、これがダメージを受けたとき、相手のリーダーすべてに2ダメージ。"
BP11-050,大地の活用,ウィッチ,スペル,錬金術師,2,-,-,"『大地の魔片』1つを場に出す。自分の場の【スタック】を+2する。
―――――――――――――――
『大地の魔片』【ウィッチ】土の印・アミュレット【コスト1】【スタック】"
BP11-051,ブレイズブラスト,ウィッチ,スペル,魔法使い,3,-,-,相手の場のフォロワー1体を選ぶ。それに5ダメージ。自分の場の魔法使い・フォロワーが2体以上なら、それのリーダーに2ダメージ。
BP11-052,烈覇のアルチザン・レジー,ドラゴン,フォロワー,荒野・竜族,3,2,2,"【進化】【コスト1】：これは進化する。
【覚醒】状態である限り、これは【疾走】を持つ。
【ファンファーレ】自分の墓場の元のコスト2以下の荒野・フォロワー1枚を選ぶ。それを場に出す。"
BP11-053,烈覇のアルチザン・レジー,ドラゴン,フォロワー・エボルヴ,荒野・竜族,-,3,3,"【覚醒】状態である限り、これは【疾走】を持つ。
【進化時】自分の場の他の荒野・フォロワーすべては【攻撃力】+1する。"
BP11-054,万華の鳳凰,ドラゴン,フォロワー,不死鳥,3,3,3,"【守護】
【ファンファーレ】【コスト2】：【覚醒】状態なら、自分のデッキをシャッフルし、上1枚をEXエリアに置く。このターン、それをプレイする際、コストを0にする。
【ラストワード】自分のリーダーは【体力】+2する。"
BP11-055,ゲオルギウス,ドラゴン,フォロワー,竜族・武闘竜人・キラー,4,4,4,"【進化】【コスト2】：これは進化する。
【ファンファーレ】相手の場のフォロワー1体を選ぶ。【覚醒】状態なら、それとそれのリーダーに2ダメージ。"
BP11-056,ゲオルギウス,ドラゴン,フォロワー・エボルヴ,竜族・武闘竜人・キラー,-,5,5,【進化時】体力3以下の相手の場のフォロワーすべてを破壊する。
BP11-057,燎火のレンチスミス,ドラゴン,フォロワー,荒野・竜族,2,2,1,"自分のターン中、自分の場に他の荒野・カードが出たとき、相手の場のフォロワー1体を選ぶ。それに1ダメージ。
【ファンファーレ】『従順な駿馬』1つを場に出す。
―――――――――――――――
『従順な駿馬』【ニュートラル】荒野・乗物・獣・アミュレット【コスト1】【起動】これを墓場に置く：自分の場のフォロワー1体を選ぶ。それが荒野・フォロワーなら、それは【攻撃力】+1/【体力】+1する。"
BP11-058,竜喰らう禁忌,ドラゴン,フォロワー,竜族・キラー,9,8,8,"【ファンファーレ】自分の墓場の元のコスト7以上の【ドラゴン】カード1枚につき、相手の場のフォロワー1体まで選ぶ。それを消滅させる。
【起動】【コスト3】手札のこれと元のコスト7以上の【ドラゴン】カード1枚を捨てる：自分のPP最大値を+1する。1枚引く。"
BP11-059,蒼炎のドラゴニュート,ドラゴン,フォロワー,ドラゴニュート,7,6,6,"【進化】【コスト1】：これは進化する。
【ファンファーレ】相手の場のフォロワー1体を選ぶ。それに6ダメージ。
【起動】【コスト1】手札のこれと元のコスト7以上の【ドラゴン】カード1枚を捨てる：相手の場のフォロワー1体を選ぶ。それに4ダメージ。"
BP11-060,蒼炎のドラゴニュート,ドラゴン,フォロワー・エボルヴ,ドラゴニュート,-,7,7,【進化時】相手の場のフォロワー1体を選ぶ。それに6ダメージ。
BP11-061,竜人の工匠,ドラゴン,フォロワー,荒野・ドラゴニュート,2,2,3,【ファンファーレ】自分のデッキの上3枚を見る。その中から、荒野・カード1枚を公開して手札に加えてよい。残りを好きな順にデッキの下に置く。
BP11-062,ドラゴニックコール,ドラゴン,スペル,竜族,2,-,-,自分のデッキの上5枚を見る。その中から、元のコスト7以上の【ドラゴン】カード2枚まで公開して手札に加えてよい。残りを好きな順にデッキの下に置く。
BP11-063,コンダクターマーメイド,ドラゴン,フォロワー,海洋,4,4,4,"【進化】【コスト1】：これは進化する。
自分の墓場に海洋・カードが5枚以上ある限り、これは【疾走】を持つ。"
BP11-064,コンダクターマーメイド,ドラゴン,フォロワー・エボルヴ,海洋,-,5,5,"自分の墓場に海洋・カードが5枚以上ある限り、これは【疾走】を持つ。
【進化時】手札の海洋・カード1枚を捨てる： 2枚引く。"
BP11-065,竜炎の設計士,ドラゴン,フォロワー,荒野・竜族,1,2,2,"【ラストワード】『機動二輪車』1つを場に出す。
―――――――――――――――
『機動二輪車』【ニュートラル】荒野・乗物・アミュレット【コスト1】【起動】これを墓場に置く：自分の場のフォロワー1体を選ぶ。それは【突進】を持つ。それが荒野・フォロワーなら、それは【攻撃力】+1する。"
BP11-066,パンプキンドラゴン,ドラゴン,フォロワー,竜族,8,6,6,"【守護】
【ファンファーレ】自分のリーダーは【体力】+5する。2枚引く。
【起動】【コスト2】手札のこれと元のコスト7以上の【ドラゴン】カード1枚を捨てる：自分のリーダーは【体力】+5する。"
BP11-067,オーシャンアングラー,ドラゴン,フォロワー,海洋,2,2,3,【ファンファーレ】自分のデッキの上3枚を見る。その中から、海洋・カード1枚をEXエリアに置いてよい。残りを好きな順にデッキの下に置く。
BP11-068,サンダーロア,ドラゴン,スペル,竜族,2,-,-,"これをプレイする際、追加コストとして手札の元のコスト7以上の【ドラゴン】カード1枚を捨ててよい。
相手の場のフォロワー1体を選ぶ。それに3ダメージ。これの追加コストを払っていたなら、代わりに4ダメージ。1枚引く。"
BP11-069,カオスルーラー・アイシィレンドリング,ナイトメア,フォロワー,荒野・死者・魔界,5,5,5,"【進化】【コスト1】：これは進化する。
これがアクトしたとき、相手プレイヤーすべては、自身の手札1枚を捨てる。
【ファンファーレ】自分の場に『魔導列車』がないなら、『魔導列車』1つを場に出す。"
BP11-070,カオスルーラー・アイシィレンドリング,ナイトメア,フォロワー・エボルヴ,荒野・死者・魔界,-,6,6,"これがアクトしたとき、相手プレイヤーすべては、自身の手札1枚を捨てる。
自分のターン中、いずれかのプレイヤーが自身の手札1枚を捨てたとき、相手の場のフォロワー1体を選ぶ。それをアクトする。
【進化時】手札1枚を捨てる：自分の墓場のフォロワー2枚を選ぶ。それを手札に加える。"
BP11-071,ストレイホロウ・イルガンノ,ナイトメア,フォロワー,荒野・死者・魔界,1,1,1,"【ファンファーレ】自分の墓場の元のコスト3以下の荒野・フォロワー1枚を選ぶ。【ネクロチャージ_10】それを場に出してよい。そうしたなら、これは消滅する。
【ラストワード】これをEXエリアに置く。自分のデッキの上1枚を墓場に置く。"
BP11-072,魔剣の騎士・ハザン,ナイトメア,フォロワー,魔界,3,1,2,"【進化】【コスト3】：これは進化する。
【進化】【コスト1】：これは進化する。この能力は【真紅】状態なら使える。
【指定攻撃】【必殺】【ドレイン】"
BP11-073,魔剣の騎士・ハザン,ナイトメア,フォロワー・エボルヴ,魔界,-,1,6,"【指定攻撃】【必殺】【ドレイン】
【攻撃時】相手のリーダーすべてに2ダメージ。これをスタンドする。この能力は1ターンに1回働く。"
BP11-074,大ツルハシの骸,ナイトメア,フォロワー,荒野・死者,3,3,3,"ターンごとに1回、元のコスト1の自分のトークン・カードが場を離れたとき、それと同名のトークン・カード1枚を場に出す。
【ファンファーレ】場の他のカード1枚を墓場に置く：相手の場のフォロワー1体を選ぶ。それに4ダメージ。"
BP11-075,デッドペナルティ,ナイトメア,スペル,荒野・死者・魔界,1,-,-,"【起動】墓場のこれと『カオスルーラー・アイシィレンドリング』1枚を消滅：相手の場のフォロワー1体を選ぶ。それをアクトする。
----------
相手の場のフォロワー1体を選ぶ。それは【攻撃力】-2/【体力】-2する。"
BP11-076,異形,ナイトメア,フォロワー,荒野・死者・魔界,3,3,2,"【進化】【コスト1】：これは進化する。この能力はこれが墓場から場に出ていたなら使える。
【突進】
【ラストワード】『機動二輪車』1つを場に出す。自分のデッキの上2枚を墓場に置く。"
