card_code,name,class,card_type,sub_type,cost,attack,hp,effect
BP15-001,絶命の不殺・エズディア,エルフ,フォロワー,絶傑・狩人,3,3,4,"【ファンファーレ】墓場の『不殺の絶傑・エズディア』1枚を消滅：相手の場のフォロワー1体を選ぶ。それの体力を1にする。
【起動】これを【アクト】：相手の場のフォロワー1体を選ぶ。それに1ダメージ。このターン、それが場から墓場に置かれたとき、『絶命の痛撃』1枚をEXエリアに置く。"
BP15-002,リバースブレイダー・アマツ,エルフ,フォロワー,エルフ族・精霊,2,2,2,"【進化】【コスト1】：これは進化する。
【守護】"
BP15-003,リバースブレイダー・アマツ,エルフ,フォロワー・エボルヴ,エルフ族・精霊,-,3,3,"【守護】
【進化時】相手の場のフォロワー1体を選ぶ。自分のEXエリアのカードが3枚以上なら、それを破壊する。自分のEXエリアの妖精・カードが3枚以上なら、それのリーダーに2ダメージ。"
BP15-004,凍土の女王・ピアシィ,エルフ,フォロワー,エルフ族,4,3,3,"【進化】【コスト1】：これは進化する。
自分の場のフォロワーが進化したとき、相手のリーダーすべてに1ダメージ。相手の場のフォロワーすべてに2ダメージ。自分のリーダーは【体力】+1する。
【ファンファーレ】自分のエボルヴデッキの表向きのエボルヴフォロワーが3枚以上なら、これは進化する。"
BP15-005,凍土の女王・ピアシィ,エルフ,フォロワー・エボルヴ,エルフ族,-,4,4,"自分の場のフォロワーが進化したとき、相手のリーダーすべてに1ダメージ。相手の場のフォロワーすべてに2ダメージ。自分のリーダーは【体力】+1する。
【進化時】自分のデッキから元のコスト2以下のフォロワー1枚を探し、手札に加える。"
BP15-006,不吉の人形師,エルフ,フォロワー,人形,2,1,2,"【進化】【コスト1】：これは進化する。
自分のターン中、自分のトークン・フォロワーが場から墓場に置かれたとき、相手の場のフォロワー1体を選ぶ。それは【攻撃力】-1/【体力】-1する。
【ファンファーレ】『操り人形』1枚をEXエリアに置く。
―――――――――――――――
『操り人形』【ニュートラル】人形・フォロワー【コスト1】【攻撃力】1/【体力】1【突進】"
BP15-007,不吉の人形師,エルフ,フォロワー・エボルヴ,人形,-,2,3,"自分のターン中、自分のトークン・フォロワーが場から墓場に置かれたとき、相手の場のフォロワー1体を選ぶ。それは【攻撃力】-1/【体力】-1する。
【進化時】『操り人形』1体を場に出す。『操り人形』1枚をEXエリアに置く。"
BP15-008,腐食の絶命,エルフ,スペル,絶傑・狩人,1,-,-,"これをプレイする際、自分の場に「カード名に『エズディア』を含むフォロワー」がいるなら、コストを-1する。
相手の場のフォロワー1体を選ぶ。それに1ダメージ。このターン、それが場から墓場に置かれたとき、1枚引く。"
BP15-009,輪廻する回生,エルフ,スペル,エルフ族・精霊,2,-,-,自分の墓場の「カード名に『アマツ』を含むフォロワー」1枚を選ぶ。それを場に出す。
BP15-010,幻獣の遣い,エルフ,フォロワー,狩人・獣,4,4,1,【進化】【コスト1】：これは進化する。
BP15-011,幻獣の遣い,エルフ,フォロワー・エボルヴ,狩人・獣,-,4,1,【進化時】相手の場のフォロワー1体を選ぶ。それに4ダメージ。これを手札に戻す。自分のPPを3回復する。
BP15-012,絶命の崇拝者,エルフ,フォロワー,絶傑・狩人,2,2,3,【ファンファーレ】相手の場のフォロワー1体を選ぶ。自分の墓場の狩人・カードが3枚以上なら、それに2ダメージ。このターン、それが場から墓場に置かれたとき、自分のリーダーは【体力】+2する。
BP15-013,ヒーリングフェアリー,エルフ,フォロワー,妖精,2,2,3,【ファンファーレ】場のトークン・フォロワー1体をEXエリアに置く：自分のリーダーは【体力】+2する。
BP15-014,不殺の隠者,エルフ,フォロワー,絶傑・狩人,2,2,2,"【進化】【コスト1】：これは進化する。
【ファンファーレ】相手の場のフォロワー1体を選ぶ。自分の墓場の狩人・カードが3枚以上なら、それの体力を1にする。"
BP15-015,不殺の隠者,エルフ,フォロワー・エボルヴ,絶傑・狩人,-,3,3,【進化時】自分のデッキから「カード名に『エズディア』を含むフォロワー」1枚を探し、手札に加える。
BP15-016,ホーンビースト,エルフ,フォロワー,精霊・獣,2,3,2,"【守護】
【ラストワード】自分の墓場の元のコスト1以下のスペル1枚を選ぶ。それを手札に加える。"
BP15-017,花束の妖精,エルフ,フォロワー,妖精,3,2,2,"【ファンファーレ】『フェアリーウィスプ』1枚をEXエリアに置く。
【起動】これを【アクト】EXエリアのカード1枚を消滅：相手の場のフォロワー1体を選ぶ。それを手札に戻す。（手札に戻ったトークンはゲームから取り除く）
―――――――――――――――
『フェアリーウィスプ』【エルフ】妖精・フォロワー【コスト0】【攻撃力】1/【体力】1"
BP15-018,翠玉の野狐,エルフ,フォロワー,精霊・獣,4,5,5,【ファンファーレ】1枚引く。
BP15-019,ウィンドフェアリー,エルフ,フォロワー,妖精,6,4,4,"【疾走】
【ファンファーレ】『フェアリーウィスプ』2枚をEXエリアに置く。
【起動】【コスト1】手札のこれを捨てる：自分の場のカード1枚を選ぶ。それを手札に戻す。『フェアリーウィスプ』1枚をEXエリアに置く。（手札に戻ったトークンはゲームから取り除く）
―――――――――――――――
『フェアリーウィスプ』【エルフ】妖精・フォロワー【コスト0】【攻撃力】1/【体力】1"
BP15-020,空絶の簒奪・オクトリス,ロイヤル,フォロワー,絶傑・盗賊,3,3,3,"【ファンファーレ】『空絶の残光』1枚をEXエリアに置く。
【起動】【コスト0】：このターン、次に自分が財宝・カードをプレイする際、コストを-2する。この能力は1ターンに2回使える。
【起動】墓場の『簒奪の絶傑・オクトリス』1枚を消滅：『黄金の小剣』1枚か『黄金の杯』1枚か『黄金の靴』1枚をEXエリアに置く。"
BP15-021,ロストサムライ・カゲミツ,ロイヤル,フォロワー,挑戦者・兵士,2,2,2,"これはEXエリアからプレイできない。
【進化】【コスト2】：これは進化する。
【突進】
自分の場のフォロワーが進化したとき、自分のEXエリアのこれに戦意カウンター1個を置く。これの戦意カウンターが2個以上なら、これを場に出してよい。そうしたなら、場のこれは進化する。
【ラストワード】これをEXエリアに置く。"
BP15-022,ロストサムライ・カゲミツ,ロイヤル,フォロワー・エボルヴ,挑戦者・兵士,-,3,3,"【起動】これの戦意カウンター1個を取る：相手の場のフォロワー1体を選ぶ。それに1ダメージ。
【起動】これの戦意カウンター5個を取る：相手のリーダーすべてと相手の場のフォロワーすべてに5ダメージ。これは【疾走】を持つ。"
BP15-023,アストロウィング・ララミア,ロイヤル,フォロワー,兵士・超克,2,2,2,"【疾走】
【攻撃時】自分の場のフォロワーが5体なら、相手の場のフォロワーすべてに2ダメージ。"
BP15-024,アルセーヌ・ルパン,ロイヤル,フォロワー,兵士・盗賊,2,2,1,"【進化】【コスト1】：これは進化する。
【ファンファーレ】相手プレイヤーすべては、自身のデッキの上1枚を墓場に置く。墓場に置いたカードの中にフォロワーがあるなら、自分は『黄金の小剣』1枚をEXエリアに置く。墓場に置いたカードの中にスペルやアミュレットがあるなら、自分は『黄金の杯』1枚をEXエリアに置く。"
