card_code,name,class,card_type,sub_type,cost,attack,hp,effect
BP16-001,自然の妖精姫・アリア,エルフ,フォロワー,妖精・プリンセス,1,1,1,"【進化】【コスト1】：これは進化する。
【ファンファーレ】『フェアリー』2枚をEXエリアに置く。
―――――――――――――――
『フェアリー』【エルフ】妖精・フォロワー【コスト1】【攻撃力】1/【体力】1"
BP16-002,自然の妖精姫・アリア,エルフ,フォロワー・エボルヴ,妖精・プリンセス,-,1,1,"【進化時】『フェアリー』1体を場に出す。
【超進化時】自分の場と自分のEXエリアの妖精・トークン・フォロワーすべては【攻撃力】+1/【体力】+1する。"
BP16-003,プロシードハート・オーキス,エルフ,フォロワー,人形,2,1,2,"【ファンファーレ】EXエリアの『操り人形』2枚を消滅：『ロイド』1枚をEXエリアに置く。
【起動】これを【アクト】：自分の場の『操り人形』1体を選ぶ。それは【攻撃力】+1/【体力】+1して、【疾走】【必殺】を持つ。この能力は自分の墓場の人形・カードが3枚以上なら使える。
―――――――――――――――
『ロイド』【エルフ】人形・フォロワー【コスト0】【攻撃力】2/【体力】4これは場にいる限り、『操り人形』でもある。【守護】【ファンファーレ】自分のリーダーは【体力】+2する。"
BP16-004,獣の大女将・ナズリ,エルフ,フォロワー,宴楽・獣,3,2,2,【ファンファーレ】自分の場や自分のEXエリアの宴楽・カードが3枚以上なら、自分のデッキから「これと同名を除く元のコスト3以下の宴楽・フォロワー」1枚を探し、場に出す。
BP16-005,薫交の天宮・バックウッド,エルフ,フォロワー,エルフ族・狩人,3,3,3,【進化】【コスト1】：これは進化する。
BP16-006,薫交の天宮・バックウッド,エルフ,フォロワー・エボルヴ,エルフ族・狩人,-,4,4,"【進化時】1枚引く。『フェアリー』2体を場に出す。
【超進化時】相手の場のフォロワーを好きな枚数選ぶ。それにXダメージを割りふる。Xは「自分の場と自分の手札のカードの枚数の合計」である。
―――――――――――――――
『フェアリー』【エルフ】妖精・フォロワー【コスト1】【攻撃力】1/【体力】1"
BP16-007,ピュアクリスタリア・リリィ,エルフ,フォロワー,クリスタリア,1,1,1,【ファンファーレ】相手の場のフォロワー1体を選ぶ。それの攻撃力と体力を1にする。
BP16-008,狂気の創造者・リーアム,エルフ,フォロワー,人形・キラー,4,3,3,"【ファンファーレ】『操り人形』2体を場に出す。
【起動】これを【アクト】：自分のデッキの上5枚を見る。その中から、元のコスト3以下の人形・カード1枚をEXエリアに置いてよい。残りを好きな順にデッキの下に置く。このターン、それをプレイする際、コストを-3する。
―――――――――――――――
『操り人形』【ニュートラル】人形・フォロワー【コスト1】【攻撃力】1/【体力】1【突進】"
BP16-009,フロストクリスタリア・エリン,エルフ,フォロワー,クリスタリア,3,3,3,"【進化】【コスト1】：これは進化する。
【守護】
【ファンファーレ】相手の場のフォロワー1体を選ぶ。次のそれのプレイヤーのターン中、それは相手を攻撃できない。"
BP16-010,フロストクリスタリア・エリン,エルフ,フォロワー・エボルヴ,クリスタリア,-,4,4,"【守護】
【進化時】自分のデッキから元のコスト2以下のクリスタリア・フォロワー1枚を探し、EXエリアに置く。このターン、それをプレイする際、コストを-2する。"
BP16-011,煌撃の戦士・ベイル,エルフ,フォロワー,狩人・獣,3,4,4,"これはこのターン、自分のフォロワーが場を離れていないなら、プレイできない。
【ファンファーレ】相手の場のフォロワー1体を選ぶ。それに4ダメージ。"
BP16-012,聖樹の杖,エルフ,アミュレット,エルフ族,1,-,-,これが場を離れたとき、自分のリーダーは【体力】+1する。自分のPPを1回復する。
BP16-013,フェアリーテイマー,エルフ,フォロワー,妖精・エルフ族,2,1,1,"【進化】【コスト1】：これは進化する。
【ファンファーレ】『フェアリー』1体を場に出す。
―――――――――――――――
『フェアリー』【エルフ】妖精・フォロワー【コスト1】【攻撃力】1/【体力】1"
BP16-014,フェアリーテイマー,エルフ,フォロワー・エボルヴ,妖精・エルフ族,-,2,2,【進化時】自分の場の他の妖精・フォロワーや自分のEXエリアの妖精・フォロワー2枚まで選ぶ。それは【攻撃力】+1/【体力】+1する。
BP16-015,純粋なるウォーターフェアリー,エルフ,フォロワー,妖精,1,2,1,"【ファンファーレ】【ラストワード】『フェアリー』1枚をEXエリアに置く。
―――――――――――――――
『フェアリー』【エルフ】妖精・フォロワー【コスト1】【攻撃力】1/【体力】1"
BP16-016,舞い踊る妖精,エルフ,フォロワー,妖精,3,2,2,【ファンファーレ】自分の場の他の【エルフ】フォロワーすべては【攻撃力】+1/【体力】+1する。
BP16-017,ベビーカーバンクル,エルフ,フォロワー,精霊・獣,1,0,1,【ファンファーレ】場の「これと同名を除く獣・カード」1枚を手札に戻す：1枚引く。（手札に戻ったトークンはゲームから取り除く）
BP16-018,薫交の思慕,エルフ,スペル,エルフ族・狩人,1,-,-,"下記から1つチョイスする。このターン、自分の場のフォロワーが進化していたなら、代わりに2つまで。
【1】自分のリーダーは【体力】+2する。【2】1枚引く。"
BP16-019,白銀の騎士団長・エミリア,ロイヤル,フォロワー,指揮官,2,2,2,"【進化】【コスト1】：これは進化する。
自分のエンドフェイズが来たとき、『スティールナイト』1枚か『シールドガーディアン』1枚か『ナイト』1枚をEXエリアに置いてよい。"
BP16-020,白銀の騎士団長・エミリア,ロイヤル,フォロワー・エボルヴ,指揮官,-,3,3,"自分のエンドフェイズが来たとき、『スティールナイト』1枚か『シールドガーディアン』1枚か『ナイト』1枚をEXエリアに置いてよい。
【進化時】自分のデッキの上1枚をEXエリアに置く。
【超進化時】自分の場の兵士・フォロワー1体を選ぶ。それは【攻撃力】+4/【体力】+4する。"
BP16-021,レヴィオンの迅雷・アルベール,ロイヤル,フォロワー,指揮官・レヴィオン,4,4,5,"【疾走】
【ファンファーレ】自分の場の他のレヴィオン・フォロワー1体を選ぶ。それは【攻撃力】+1する。
【起動】【コスト3】：これをスタンドする。この能力は自分の墓場の【ロイヤル】フォロワーが10枚以上なら、1ターンに1回使える。"
BP16-022,艶やかなる太夫・ギンネ,ロイヤル,フォロワー,宴楽,2,3,2,"【ファンファーレ】下記から2つまでチョイスする。自分の場に『天下の大泥棒・ジエモン』がいるなら、代わりに3つまで。
【1】相手の場のフォロワー1体を選ぶ。それをアクトする。それは次のそれのプレイヤーのスタートフェイズにスタンドしない。【2】1枚引く。自分の手札1枚をデッキの上か下に置く。【3】『輝く金貨』2枚をEXエリアに置く。"
